task id,run #,num clusters,individual,ensemble
190146,6,50,0.8588235294117647,0.8588235294117647
190146,6,25,0.8588235294117647,0.8705882352941177
190146,6,10,0.8588235294117647,0.8705882352941177
2073,11,800,0.610738255033557,0.697986577181208
2073,11,600,0.610738255033557,0.6845637583892618
2073,11,400,0.610738255033557,0.6778523489932886
2073,11,200,0.610738255033557,0.6912751677852349
2073,11,100,0.610738255033557,0.6845637583892618
2073,11,50,0.610738255033557,0.697986577181208
2073,11,25,0.610738255033557,0.7248322147651006
2073,11,10,0.610738255033557,0.610738255033557
359954,1,800,0.6756756756756757,0.6756756756756757
359954,1,600,0.6756756756756757,0.6756756756756757
359954,1,400,0.6756756756756757,0.6621621621621622
359954,1,200,0.6756756756756757,0.6756756756756757
359954,1,100,0.6756756756756757,0.6756756756756757
359954,1,50,0.6756756756756757,0.6756756756756757
359954,1,25,0.6756756756756757,0.6621621621621622
359954,1,10,0.6756756756756757,0.7027027027027027
359959,18,800,0.581081081081081,0.6013513513513513
359959,18,600,0.581081081081081,0.6013513513513513
359959,18,400,0.581081081081081,0.5878378378378378
359959,18,200,0.581081081081081,0.6081081081081081
359959,18,100,0.581081081081081,0.5945945945945946
359959,18,50,0.581081081081081,0.5878378378378378
359959,18,25,0.581081081081081,0.5608108108108109
359959,18,10,0.581081081081081,0.581081081081081
359959,1,800,0.6013513513513513,0.5743243243243243
359959,1,600,0.6013513513513513,0.6013513513513513
359959,1,400,0.6013513513513513,0.5743243243243243
359959,1,200,0.6013513513513513,0.5540540540540541
359959,1,100,0.6013513513513513,0.5878378378378378
359959,1,50,0.6013513513513513,0.5743243243243243
359959,1,25,0.6013513513513513,0.5405405405405406
359959,1,10,0.6013513513513513,0.5878378378378378
2073,6,800,0.738255033557047,0.7181208053691275
2073,6,600,0.738255033557047,0.7181208053691275
2073,6,400,0.738255033557047,0.7046979865771812
2073,6,200,0.738255033557047,0.6912751677852349
2073,6,100,0.738255033557047,0.7046979865771812
2073,6,50,0.738255033557047,0.7114093959731543
2073,6,25,0.738255033557047,0.6778523489932886
2073,6,10,0.738255033557047,0.6845637583892618
168784,1,800,0.841025641025641,0.8153846153846154
168784,1,600,0.841025641025641,0.8205128205128205
168784,1,400,0.841025641025641,0.8256410256410256
168784,1,200,0.841025641025641,0.8102564102564103
168784,1,100,0.841025641025641,0.8256410256410256
168784,1,50,0.841025641025641,0.8256410256410256
168784,1,25,0.841025641025641,0.8307692307692308
168784,1,10,0.841025641025641,0.8
359959,7,800,0.5878378378378378,0.5743243243243243
359959,7,600,0.5878378378378378,0.5743243243243243
359959,7,400,0.5878378378378378,0.5472972972972973
359959,7,200,0.5878378378378378,0.5337837837837838
359959,7,100,0.5878378378378378,0.5337837837837838
359959,7,50,0.5878378378378378,0.5540540540540541
359959,7,25,0.5878378378378378,0.5608108108108109
359959,7,10,0.5878378378378378,0.5540540540540541
359954,16,800,0.7027027027027027,0.6891891891891891
359954,16,600,0.7027027027027027,0.6891891891891891
359954,16,400,0.7027027027027027,0.6621621621621622
359954,16,200,0.7027027027027027,0.6621621621621622
359954,16,100,0.7027027027027027,0.6486486486486487
359954,16,50,0.7027027027027027,0.6891891891891891
359954,16,25,0.7027027027027027,0.6621621621621622
359954,16,10,0.7027027027027027,0.6486486486486487
359959,14,800,0.5675675675675675,0.5743243243243243
359959,14,600,0.5675675675675675,0.5743243243243243
359959,14,400,0.5675675675675675,0.5675675675675675
359959,14,200,0.5675675675675675,0.581081081081081
359959,14,100,0.5675675675675675,0.5675675675675675
359959,14,50,0.5675675675675675,0.5608108108108109
359959,14,25,0.5675675675675675,0.5540540540540541
359959,14,10,0.5675675675675675,0.5675675675675675
190146,12,800,0.8588235294117647,0.8470588235294118
190146,12,600,0.8588235294117647,0.8470588235294118
190146,12,400,0.8588235294117647,0.8117647058823529
190146,12,200,0.8588235294117647,0.7764705882352941
190146,12,100,0.8588235294117647,0.8
